,id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince
11,8477070,https://assets.nhle.com/mugs/nhl/20232024/ARI/8477070.png,{'default': 'Liam'},"{'default': ""O'Brien""}",38.0,C,L,73,213,185,97,1994-07-29,{'default': 'Halifax'},CAN,"{'default': 'Nova Scotia', 'fr': 'Nouvelle-Écosse'}"
12,8480008,https://assets.nhle.com/mugs/nhl/20232024/ARI/8480008.png,{'default': 'Adam'},"{'default': 'Ruzicka', 'cs': 'Ružička', 'sk': 'Ružička'}",,C,L,76,215,193,98,1999-05-11,{'default': 'Bratislava'},SVK,
13,8477951,https://assets.nhle.com/mugs/nhl/20232024/ARI/8477951.png,{'default': 'Nick'},{'default': 'Schmaltz'},8.0,C,R,72,181,183,82,1996-02-23,{'default': 'Madison'},USA,{'default': 'Wisconsin'}
14,8475722,https://assets.nhle.com/mugs/nhl/20232024/ARI/8475722.png,{'default': 'Jason'},{'default': 'Zucker'},16.0,L,L,71,192,180,87,1992-01-16,{'default': 'Newport Beach'},USA,"{'default': 'California', 'fr': 'Californie', 'sk': 'Kalifornia', 'sv': 'Kalifornien'}"
0,8478569,https://assets.nhle.com/mugs/nhl/20232024/PIT/8478569.png,{'default': 'Noel'},{'default': 'Acciari'},55.0,C,R,70,209,178,95,1991-12-01,{'default': 'Johnston'},USA,{'default': 'Rhode Island'}
1,8470604,https://assets.nhle.com/mugs/nhl/20232024/PIT/8470604.png,{'default': 'Jeff'},{'default': 'Carter'},77.0,C,R,75,219,191,99,1985-01-01,"{'default': 'London', 'sk': 'Londýn'}",CAN,{'default': 'Ontario'}
2,8471675,https://assets.nhle.com/mugs/nhl/20232024/PIT/8471675.png,{'default': 'Sidney'},{'default': 'Crosby'},87.0,C,L,71,200,180,91,1987-08-07,{'default': 'Cole Harbour'},CAN,"{'default': 'Nova Scotia', 'fr': 'Nouvelle-Écosse'}"
3,8474189,https://assets.nhle.com/mugs/nhl/20232024/PIT/8474189.png,{'default': 'Lars'},{'default': 'Eller'},20.0,C,L,74,205,188,93,1989-05-08,"{'default': 'Rodovre', 'fi': 'Rødovre', 'sv': 'Rödovre'}",DNK,
4,8477404,https://assets.nhle.com/mugs/nhl/20232024/PIT/8477404.png,{'default': 'Jake'},{'default': 'Guentzel'},59.0,L,L,71,180,180,82,1994-10-06,{'default': 'Omaha'},USA,{'default': 'Nebraska'}
5,8478424,https://assets.nhle.com/mugs/nhl/20232024/PIT/8478424.png,{'default': 'Jansen'},{'default': 'Harkins'},43.0,C,L,74,197,188,89,1997-05-23,{'default': 'Cleveland'},USA,{'default': 'Ohio'}
6,8471215,https://assets.nhle.com/mugs/nhl/20232024/PIT/8471215.png,"{'default': 'Evgeni', 'cs': 'Jevgenij', 'fi': 'Jevgeni', 'sk': 'Jevgenij'}",{'default': 'Malkin'},71.0,C,L,75,195,191,88,1986-07-31,{'default': 'Magnitogorsk'},RUS,
7,8476442,https://assets.nhle.com/mugs/nhl/20232024/PIT/8476442.png,{'default': 'Matt'},{'default': 'Nieto'},83.0,L,L,71,187,180,85,1992-11-05,{'default': 'Long Beach'},USA,"{'default': 'California', 'fr': 'Californie', 'sk': 'Kalifornia', 'sv': 'Kalifornien'}"
8,8482055,https://assets.nhle.com/mugs/nhl/20232024/PIT/8482055.png,{'default': 'Drew'},"{'default': ""O'Connor""}",10.0,L,L,75,200,191,91,1998-06-09,{'default': 'Chatham'},USA,{'default': 'New Jersey'}
9,8481703,https://assets.nhle.com/mugs/nhl/20232024/PIT/8481703.png,{'default': 'Valtteri'},{'default': 'Puustinen'},48.0,R,R,69,183,175,83,1999-06-04,{'default': 'Kuopio'},FIN,
10,8476483,https://assets.nhle.com/mugs/nhl/20232024/PIT/8476483.png,{'default': 'Rickard'},{'default': 'Rakell'},67.0,R,R,73,195,185,88,1993-05-05,{'default': 'Sundbyberg'},SWE,
11,8475810,https://assets.nhle.com/mugs/nhl/20232024/PIT/8475810.png,{'default': 'Bryan'},{'default': 'Rust'},17.0,R,R,71,192,180,87,1992-05-11,{'default': 'Pontiac'},USA,{'default': 'Michigan'}
12,8475191,https://assets.nhle.com/mugs/nhl/20232024/PIT/8475191.png,{'default': 'Reilly'},{'default': 'Smith'},19.0,R,L,73,185,185,84,1991-04-01,{'default': 'Mimico'},CAN,{'default': 'Ontario'}
13,8478400,https://assets.nhle.com/mugs/nhl/20232024/PIT/8478400.png,{'default': 'Colin'},{'default': 'White'},36.0,C,R,73,194,185,88,1997-01-30,{'default': 'Boston'},USA,{'default': 'Massachusetts'}
0,8471699,https://assets.nhle.com/mugs/nhl/20232024/COL/8471699.png,{'default': 'Andrew'},{'default': 'Cogliano'},11.0,C,L,70,179,178,81,1987-06-14,{'default': 'Toronto'},CAN,{'default': 'Ontario'}
1,8479525,https://assets.nhle.com/mugs/nhl/20232024/COL/8479525.png,{'default': 'Ross'},{'default': 'Colton'},20.0,C,L,72,194,183,88,1996-09-11,{'default': 'Robbinsville'},USA,{'default': 'New Jersey'}
2,8477494,https://assets.nhle.com/mugs/nhl/20232024/COL/8477494.png,{'default': 'Jonathan'},{'default': 'Drouin'},27.0,L,L,71,198,180,90,1995-03-28,{'default': 'Ste-Agathe'},CAN,"{'default': 'Quebec', 'fr': 'Québec'}"
3,8475793,https://assets.nhle.com/mugs/nhl/20232024/COL/8475793.png,{'default': 'Ryan'},{'default': 'Johansen'},12.0,C,R,75,218,191,99,1992-07-31,{'default': 'Vancouver'},CAN,"{'default': 'British Columbia', 'fr': 'Colombie-Britannique', 'sk': 'Britská Kolumbia'}"
4,8481641,https://assets.nhle.com/mugs/nhl/20232024/COL/8481641.png,{'default': 'Joel'},{'default': 'Kiviranta'},94.0,L,L,71,185,180,84,1996-03-23,"{'default': 'Vantaa', 'sv': 'Vanda'}",FIN,
5,8477476,https://assets.nhle.com/mugs/nhl/20232024/COL/8477476.png,{'default': 'Artturi'},{'default': 'Lehkonen'},62.0,L,L,71,179,180,81,1995-07-04,{'default': 'Piikkio'},FIN,
6,8477492,https://assets.nhle.com/mugs/nhl/20232024/COL/8477492.png,{'default': 'Nathan'},{'default': 'MacKinnon'},29.0,C,R,72,200,183,91,1995-09-01,{'default': 'Halifax'},CAN,"{'default': 'Nova Scotia', 'fr': 'Nouvelle-Écosse'}"
7,8481186,https://assets.nhle.com/mugs/nhl/20232024/COL/8481186.png,{'default': 'Logan'},"{'default': ""O'Connor""}",25.0,R,R,72,175,183,79,1996-08-14,{'default': 'Missouri City'},USA,{'default': 'Texas'}
8,8478028,https://assets.nhle.com/mugs/nhl/20232024/COL/8478028.png,{'default': 'Fredrik'},{'default': 'Olofsson'},22.0,L,L,74,190,188,86,1996-05-27,{'default': 'Helsingborg'},SWE,
9,8478420,https://assets.nhle.com/mugs/nhl/20232024/COL/8478420.png,{'default': 'Mikko'},{'default': 'Rantanen'},96.0,R,L,76,215,193,98,1996-10-29,{'default': 'Nousiainen'},FIN,
10,8477425,https://assets.nhle.com/mugs/nhl/20232024/COL/8477425.png,{'default': 'Miles'},{'default': 'Wood'},28.0,L,L,74,195,188,88,1995-09-13,{'default': 'Buffalo'},USA,{'default': 'New York'}
0,8478427,https://assets.nhle.com/mugs/nhl/20232024/CAR/8478427.png,{'default': 'Sebastian'},{'default': 'Aho'},20.0,C,L,72,176,183,80,1997-07-26,"{'default': 'Rauma', 'sv': 'Raumo'}",FIN,
1,8478047,https://assets.nhle.com/mugs/nhl/20232024/CAR/8478047.png,{'default': 'Michael'},{'default': 'Bunting'},58.0,L,L,72,192,183,87,1995-09-17,{'default': 'Scarborough'},CAN,{'default': 'Ontario'}
2,8480835,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480835.png,{'default': 'Jack'},{'default': 'Drury'},18.0,C,L,71,174,180,79,2000-02-03,{'default': 'New York'},USA,{'default': 'New York'}
3,8475855,https://assets.nhle.com/mugs/nhl/20232024/CAR/8475855.png,{'default': 'Jesper'},"{'default': 'Fast', 'cs': 'Fasth', 'de': 'Fasth', 'fi': 'Fasth', 'sk': 'Fasth', 'sv': 'Fasth'}",71.0,R,R,73,191,185,87,1991-12-02,"{'default': 'Nassjo', 'fi': 'Nässjö', 'sv': 'Nässjö'}",SWE,
4,8482093,https://assets.nhle.com/mugs/nhl/20232024/CAR/8482093.png,{'default': 'Seth'},{'default': 'Jarvis'},24.0,C,R,70,175,178,79,2002-02-01,{'default': 'Winnipeg'},CAN,{'default': 'Manitoba'}
5,8480829,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480829.png,{'default': 'Jesperi'},{'default': 'Kotkaniemi'},82.0,C,L,74,201,188,91,2000-07-06,"{'default': 'Pori', 'sv': 'Björneborg'}",FIN,
6,8477962,https://assets.nhle.com/mugs/nhl/20232024/CAR/8477962.png,{'default': 'Brendan'},{'default': 'Lemieux'},28.0,L,L,73,215,185,98,1996-03-15,{'default': 'Denver'},USA,{'default': 'Colorado'}
7,8476921,https://assets.nhle.com/mugs/nhl/20232024/CAR/8476921.png,{'default': 'Jordan'},{'default': 'Martinook'},48.0,L,L,72,196,183,89,1992-07-25,{'default': 'Brandon'},CAN,{'default': 'Manitoba'}
8,8480039,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480039.png,{'default': 'Martin'},"{'default': 'Necas', 'cs': 'Nečas', 'sk': 'Nečas'}",88.0,C,R,74,189,188,86,1999-01-15,{'default': 'Nove Mesto na Morave'},CZE,
9,8476474,https://assets.nhle.com/mugs/nhl/20232024/CAR/8476474.png,{'default': 'Stefan'},{'default': 'Noesen'},23.0,R,R,73,205,185,93,1993-02-12,{'default': 'Plano'},USA,{'default': 'Texas'}
10,8473533,https://assets.nhle.com/mugs/nhl/20232024/CAR/8473533.png,{'default': 'Jordan'},{'default': 'Staal'},11.0,C,L,76,220,193,100,1988-09-10,{'default': 'Thunder Bay'},CAN,{'default': 'Ontario'}
11,8480830,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480830.png,"{'default': 'Andrei', 'cs': 'Andrej', 'sk': 'Andrej'}","{'default': 'Svechnikov', 'cs': 'Svečnikov', 'fi': 'Svetshnikov', 'sk': 'Svečnikov'}",37.0,R,L,74,195,188,88,2000-03-26,{'default': 'Barnaul'},RUS,
12,8476882,https://assets.nhle.com/mugs/nhl/20232024/CAR/8476882.png,{'default': 'Teuvo'},"{'default': 'Teravainen', 'cs': 'Teräväinen', 'fi': 'Teräväinen', 'sk': 'Teräväinen'}",86.0,L,L,71,191,180,87,1994-09-11,"{'default': 'Helsinki', 'cs': 'Helsinky', 'sv': 'Helsingfors'}",FIN,
0,8479414,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479414.png,{'default': 'Nathan'},{'default': 'Bastian'},14.0,R,R,76,205,193,93,1997-12-06,{'default': 'Kitchener'},CAN,{'default': 'Ontario'}
1,8479407,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479407.png,{'default': 'Jesper'},{'default': 'Bratt'},63.0,L,L,70,175,178,79,1998-07-30,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,
2,8475413,https://assets.nhle.com/mugs/nhl/20232024/NJD/8475413.png,{'default': 'Justin'},{'default': 'Dowling'},37.0,C,L,70,180,178,82,1990-10-01,{'default': 'Calgary'},CAN,{'default': 'Alberta'}
3,8475287,https://assets.nhle.com/mugs/nhl/20232024/NJD/8475287.png,{'default': 'Erik'},{'default': 'Haula'},56.0,L,L,71,191,180,87,1991-03-23,"{'default': 'Pori', 'sv': 'Björneborg'}",FIN,
4,8480002,https://assets.nhle.com/mugs/nhl/20232024/NJD/8480002.png,{'default': 'Nico'},{'default': 'Hischier'},13.0,C,L,73,175,185,79,1999-01-04,{'default': 'Brig'},CHE,
5,8482125,https://assets.nhle.com/mugs/nhl/20232024/NJD/8482125.png,{'default': 'Alexander'},{'default': 'Holtz'},10.0,R,R,72,195,183,88,2002-01-23,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,
6,8481559,https://assets.nhle.com/mugs/nhl/20232024/NJD/8481559.png,{'default': 'Jack'},{'default': 'Hughes'},86.0,C,L,71,175,180,79,2001-05-14,{'default': 'Orlando'},USA,"{'default': 'Florida', 'fr': 'Floride'}"
7,8477508,https://assets.nhle.com/mugs/nhl/20232024/NJD/8477508.png,{'default': 'Curtis'},{'default': 'Lazar'},42.0,C,R,72,203,183,92,1995-02-02,{'default': 'Salmon Arm'},CAN,"{'default': 'British Columbia', 'fr': 'Colombie-Britannique', 'sk': 'Britská Kolumbia'}"
8,8478414,https://assets.nhle.com/mugs/nhl/20232024/NJD/8478414.png,{'default': 'Timo'},{'default': 'Meier'},28.0,R,L,73,220,185,100,1996-10-08,{'default': 'Herisau'},CHE,
9,8482110,https://assets.nhle.com/mugs/nhl/20232024/NJD/8482110.png,{'default': 'Dawson'},{'default': 'Mercer'},91.0,C,R,72,180,183,82,2001-10-27,{'default': 'Carbonear'},CAN,"{'default': 'Newfoundland and Labrador', 'fr': 'Newfoundland et Labrador', 'sk': 'Newfoundland a Labrador', 'sv': 'Newfoundland och Labrador'}"
10,8477931,https://assets.nhle.com/mugs/nhl/20232024/NJD/8477931.png,"{'default': 'Tomas', 'cs': 'Tomáš', 'sk': 'Tomáš'}",{'default': 'Nosek'},92.0,L,L,75,205,191,93,1992-09-01,{'default': 'Pardubice'},CZE,
11,8476292,https://assets.nhle.com/mugs/nhl/20232024/NJD/8476292.png,"{'default': 'Ondrej', 'cs': 'Ondřej', 'sk': 'Ondřej'}","{'default': 'Palat', 'cs': 'Palát', 'sk': 'Palát'}",18.0,L,L,72,194,183,88,1991-03-28,"{'default': 'Frydek-Mistek', 'cs': 'Frýdek-Místek', 'fi': 'Frýdek-Místek', 'sk': 'Frýdek-Místek'}",CZE,
12,8476919,https://assets.nhle.com/mugs/nhl/20232024/NJD/8476919.png,{'default': 'Chris'},{'default': 'Tierney'},11.0,C,L,73,191,185,87,1994-07-01,{'default': 'Keswick'},CAN,{'default': 'Ontario'}
13,8475726,https://assets.nhle.com/mugs/nhl/20232024/NJD/8475726.png,{'default': 'Tyler'},{'default': 'Toffoli'},73.0,C,R,72,203,183,92,1992-04-24,{'default': 'Scarborough'},CAN,{'default': 'Ontario'}
14,8478051,https://assets.nhle.com/mugs/nhl/20232024/NJD/8478051.png,"{'default': 'Max', 'cs': 'Maxwell', 'de': 'Maxwell', 'es': 'Maxwell', 'fi': 'Maxwell', 'sk': 'Maxwell', 'sv': 'Maxwell'}",{'default': 'Willman'},46.0,C,L,72,184,183,83,1995-02-13,{'default': 'Barnstable'},USA,{'default': 'Massachusetts'}
0,8474150,https://assets.nhle.com/mugs/nhl/20232024/CGY/8474150.png,{'default': 'Mikael'},{'default': 'Backlund'},11.0,C,L,72,206,183,93,1989-03-17,"{'default': 'Vasteras', 'fi': 'Västerås', 'sv': 'Västerås'}",SWE,
1,8476399,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476399.png,{'default': 'Blake'},{'default': 'Coleman'},20.0,C,L,71,199,180,90,1991-11-28,{'default': 'Plano'},USA,{'default': 'Texas'}
2,8482679,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482679.png,{'default': 'Matt'},{'default': 'Coronato'},27.0,R,R,70,183,178,83,2002-11-14,{'default': 'Greenlawn'},USA,{'default': 'New York'}
3,8482652,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482652.png,{'default': 'Walker'},{'default': 'Duehr'},71.0,R,R,74,210,188,95,1997-11-23,{'default': 'Sioux Falls'},USA,"{'default': 'South Dakota', 'fr': 'Dakota du Sud', 'sk': 'Južná Dakota'}"
4,8478421,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478421.png,{'default': 'A.J.'},{'default': 'Greer'},18.0,L,L,75,209,191,95,1996-12-14,{'default': 'Joliette'},CAN,"{'default': 'Quebec', 'fr': 'Québec'}"
5,8476456,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476456.png,{'default': 'Jonathan'},{'default': 'Huberdeau'},10.0,C,L,73,200,185,91,1993-06-04,"{'default': 'Saint-Jerome', 'fr': 'Saint-Jérome'}",CAN,"{'default': 'Quebec', 'fr': 'Québec'}"
6,8475172,https://assets.nhle.com/mugs/nhl/20232024/CGY/8475172.png,{'default': 'Nazem'},{'default': 'Kadri'},91.0,C,L,72,185,183,84,1990-10-06,"{'default': 'London', 'sk': 'Londýn'}",CAN,{'default': 'Ontario'}
7,8483609,https://assets.nhle.com/mugs/nhl/20232024/CGY/8483609.png,{'default': 'Adam'},{'default': 'Klapka'},43.0,R,R,80,235,203,107,2000-09-14,{'default': 'Praha'},CZE,
8,8477496,https://assets.nhle.com/mugs/nhl/20232024/CGY/8477496.png,{'default': 'Elias'},{'default': 'Lindholm'},28.0,C,R,73,202,185,92,1994-12-02,{'default': 'Boden'},SWE,
9,8478233,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478233.png,{'default': 'Andrew'},{'default': 'Mangiapane'},88.0,L,L,70,184,178,83,1996-04-04,{'default': 'Toronto'},CAN,{'default': 'Ontario'}
10,8481028,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481028.png,{'default': 'Martin'},"{'default': 'Pospisil', 'cs': 'Pospíšil', 'sk': 'Pospíšil'}",76.0,C,L,74,173,188,78,1999-11-19,{'default': 'Zvolen'},SVK,
11,8481655,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481655.png,{'default': 'Cole'},{'default': 'Schwindt'},79.0,R,R,74,182,188,83,2001-04-25,{'default': 'Kitchener'},CAN,{'default': 'Ontario'}
12,8481068,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481068.png,"{'default': 'Yegor', 'cs': 'Jegor', 'sk': 'Jegor'}","{'default': 'Sharangovich', 'cs': 'Šarangovič', 'sk': 'Šarangovič'}",17.0,C,L,74,196,188,89,1998-06-06,{'default': 'Minsk'},BLR,
13,8482074,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482074.png,{'default': 'Connor'},{'default': 'Zary'},47.0,C,L,72,178,183,81,2001-09-25,{'default': 'Saskatoon'},CAN,{'default': 'Saskatchewan'}
0,8474715,https://assets.nhle.com/mugs/nhl/20232024/PHI/8474715.png,{'default': 'Cam'},{'default': 'Atkinson'},89.0,R,R,68,175,173,79,1989-06-05,{'default': 'Riverside'},USA,{'default': 'Connecticut'}
1,8480220,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480220.png,{'default': 'Noah'},{'default': 'Cates'},27.0,L,L,74,194,188,88,1999-02-05,{'default': 'Stillwater'},USA,{'default': 'Minnesota'}
2,8476461,https://assets.nhle.com/mugs/nhl/20232024/PHI/8476461.png,{'default': 'Sean'},{'default': 'Couturier'},14.0,C,L,76,210,193,95,1992-12-07,{'default': 'Phoenix'},USA,{'default': 'Arizona'}
3,8475235,https://assets.nhle.com/mugs/nhl/20232024/PHI/8475235.png,{'default': 'Nicolas'},{'default': 'Deslauriers'},44.0,L,L,73,218,185,99,1991-02-22,{'default': 'LaSalle'},CAN,"{'default': 'Quebec', 'fr': 'Québec'}"
4,8480797,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480797.png,{'default': 'Joel'},{'default': 'Farabee'},86.0,L,L,72,186,183,84,2000-02-25,{'default': 'Syracuse'},USA,{'default': 'New York'}
5,8482159,https://assets.nhle.com/mugs/nhl/20232024/PHI/8482159.png,{'default': 'Tyson'},{'default': 'Foerster'},71.0,R,R,74,215,188,98,2002-01-18,{'default': 'Alliston'},CAN,{'default': 'Ontario'}
6,8480028,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480028.png,{'default': 'Morgan'},{'default': 'Frost'},48.0,C,L,72,193,183,88,1999-05-14,{'default': 'Aurora'},CAN,{'default': 'Ontario'}
7,8477903,https://assets.nhle.com/mugs/nhl/20232024/PHI/8477903.png,{'default': 'Garnet'},{'default': 'Hathaway'},19.0,R,R,74,212,188,96,1991-11-23,{'default': 'Naples'},USA,"{'default': 'Florida', 'fr': 'Floride'}"
8,8478439,https://assets.nhle.com/mugs/nhl/20232024/PHI/8478439.png,{'default': 'Travis'},{'default': 'Konecny'},11.0,R,R,70,192,178,87,1997-03-11,"{'default': 'London', 'sk': 'Londýn'}",CAN,{'default': 'Ontario'}
9,8476872,https://assets.nhle.com/mugs/nhl/20232024/PHI/8476872.png,{'default': 'Scott'},{'default': 'Laughton'},21.0,C,L,73,191,185,87,1994-05-30,{'default': 'Oakville'},CAN,{'default': 'Ontario'}
10,8480245,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480245.png,{'default': 'Olle'},{'default': 'Lycksell'},62.0,R,L,70,163,178,74,1999-08-24,{'default': 'Oskarshamn'},SWE,
11,8480068,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480068.png,{'default': 'Ryan'},{'default': 'Poehling'},25.0,C,L,74,204,188,93,1999-01-03,{'default': 'Lakeville'},USA,{'default': 'Minnesota'}
12,8480015,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480015.png,{'default': 'Owen'},{'default': 'Tippett'},74.0,R,R,73,210,185,95,1999-02-16,{'default': 'Peterborough'},CAN,{'default': 'Ontario'}
0,8480003,https://assets.nhle.com/mugs/nhl/20232024/BOS/8480003.png,{'default': 'Jesper'},{'default': 'Boqvist'},70.0,C,L,73,184,185,83,1998-10-30,{'default': 'Falun'},SWE,
1,8475745,https://assets.nhle.com/mugs/nhl/20232024/BOS/8475745.png,{'default': 'Charlie'},{'default': 'Coyle'},13.0,C,R,75,218,191,99,1992-03-02,{'default': 'East Weymouth'},USA,{'default': 'Massachusetts'}
2,8478498,https://assets.nhle.com/mugs/nhl/20232024/BOS/8478498.png,{'default': 'Jake'},{'default': 'DeBrusk'},74.0,L,L,73,198,185,90,1996-10-17,{'default': 'Edmonton'},CAN,{'default': 'Alberta'}
3,8479365,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479365.png,{'default': 'Trent'},{'default': 'Frederic'},11.0,C,L,75,220,191,100,1998-02-11,"{'default': 'St. Louis', 'cs': 'St. Louis ', 'de': 'St. Louis ', 'fi': 'St. Louis ', 'fr': 'St. Louis ', 'sk': 'St. Louis ', 'sv': 'St. Louis '}",USA,{'default': 'Missouri'}
4,8479987,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479987.png,{'default': 'Morgan'},{'default': 'Geekie'},39.0,C,R,75,202,191,92,1998-07-20,{'default': 'Strathclair'},CAN,{'default': 'Manitoba'}
5,8478046,https://assets.nhle.com/mugs/nhl/20232024/BOS/8478046.png,{'default': 'Danton'},{'default': 'Heinen'},43.0,C,L,74,195,188,88,1995-07-05,{'default': 'Langley'},CAN,"{'default': 'British Columbia', 'fr': 'Colombie-Britannique', 'sk': 'Britská Kolumbia'}"
6,8480880,https://assets.nhle.com/mugs/nhl/20232024/BOS/8480880.png,{'default': 'Jakub'},{'default': 'Lauko'},94.0,C,L,73,193,185,88,2000-03-28,"{'default': 'Prague', 'cs': 'Praha', 'de': 'Prag', 'fi': 'Praha', 'sk': 'Praha', 'sv': 'Prag'}",CZE,
7,8473473,https://assets.nhle.com/mugs/nhl/20232024/BOS/8473473.png,{'default': 'Milan'},{'default': 'Lucic'},17.0,L,L,75,236,191,107,1988-06-07,{'default': 'Vancouver'},CAN,"{'default': 'British Columbia', 'fr': 'Colombie-Britannique', 'sk': 'Britská Kolumbia'}"
8,8473419,https://assets.nhle.com/mugs/nhl/20232024/BOS/8473419.png,{'default': 'Brad'},{'default': 'Marchand'},63.0,L,L,69,176,175,80,1988-05-11,{'default': 'Halifax'},CAN,"{'default': 'Nova Scotia', 'fr': 'Nouvelle-Écosse'}"
9,8477956,https://assets.nhle.com/mugs/nhl/20232024/BOS/8477956.png,{'default': 'David'},"{'default': 'Pastrnak', 'cs': 'Pastrňák', 'sk': 'Pastrňák'}",88.0,R,R,72,196,183,89,1996-05-25,"{'default': 'Havirov', 'cs': 'Havířov', 'fi': 'Havířov', 'sk': 'Havířov'}",CZE,
10,8483505,https://assets.nhle.com/mugs/nhl/20232024/BOS/8483505.png,{'default': 'Matthew'},{'default': 'Poitras'},51.0,C,R,71,180,180,82,2004-03-10,{'default': 'Ajax'},CAN,{'default': 'Ontario'}
11,8479546,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479546.png,{'default': 'Oskar'},{'default': 'Steen'},62.0,C,R,70,196,178,89,1998-03-09,{'default': 'Karlstad'},SWE,
12,8474037,https://assets.nhle.com/mugs/nhl/20232024/BOS/8474037.png,{'default': 'James'},{'default': 'van Riemsdyk'},21.0,L,L,75,208,191,94,1989-05-04,{'default': 'Middletown'},USA,{'default': 'New Jersey'}
13,8478401,https://assets.nhle.com/mugs/nhl/20232024/BOS/8478401.png,{'default': 'Pavel'},{'default': 'Zacha'},18.0,C,L,76,207,193,94,1997-04-06,{'default': 'Brno'},CZE,
0,8478445,https://assets.nhle.com/mugs/nhl/20232024/NYI/8478445.png,{'default': 'Mathew'},{'default': 'Barzal'},13.0,C,R,73,190,185,86,1997-05-26,{'default': 'Coquitlam'},CAN,"{'default': 'British Columbia', 'fr': 'Colombie-Britannique', 'sk': 'Britská Kolumbia'}"
1,8475231,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475231.png,{'default': 'Casey'},{'default': 'Cizikas'},53.0,C,L,71,194,180,88,1991-02-27,{'default': 'Toronto'},CAN,{'default': 'Ontario'}
2,8473504,https://assets.nhle.com/mugs/nhl/20232024/NYI/8473504.png,{'default': 'Cal'},{'default': 'Clutterbuck'},15.0,R,R,71,215,180,98,1987-11-18,{'default': 'Welland'},CAN,{'default': 'Ontario'}
3,8478115,https://assets.nhle.com/mugs/nhl/20232024/NYI/8478115.png,{'default': 'Pierre'},{'default': 'Engvall'},18.0,L,L,77,215,196,98,1996-05-31,{'default': 'Ljungby'},SWE,
4,8477392,https://assets.nhle.com/mugs/nhl/20232024/NYI/8477392.png,{'default': 'Hudson'},{'default': 'Fasching'},20.0,R,R,75,209,191,95,1995-07-28,{'default': 'Apple Valley'},USA,{'default': 'Minnesota'}
5,8479328,https://assets.nhle.com/mugs/nhl/20232024/NYI/8479328.png,{'default': 'Julien'},{'default': 'Gauthier'},16.0,R,R,76,226,193,103,1997-10-15,{'default': 'Pointe-aux-Trembles'},CAN,"{'default': 'Quebec', 'fr': 'Québec'}"
6,8481601,https://assets.nhle.com/mugs/nhl/20232024/NYI/8481601.png,{'default': 'Simon'},"{'default': 'Holmstrom', 'cs': 'Holmström', 'sk': 'Holmström'}",10.0,R,L,74,215,188,98,2001-05-24,{'default': 'Tranas'},SWE,
7,8477500,https://assets.nhle.com/mugs/nhl/20232024/NYI/8477500.png,{'default': 'Bo'},{'default': 'Horvat'},14.0,C,L,73,213,185,97,1995-04-05,"{'default': 'London', 'sk': 'Londýn'}",CAN,{'default': 'Ontario'}
8,8475314,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475314.png,{'default': 'Anders'},{'default': 'Lee'},27.0,L,L,75,227,191,103,1990-07-03,{'default': 'Edina'},USA,{'default': 'Minnesota'}
9,8481237,https://assets.nhle.com/mugs/nhl/20232024/NYI/8481237.png,{'default': 'Kyle'},{'default': 'MacLean'},32.0,C,L,73,190,185,86,1999-04-29,{'default': 'Livingston'},USA,{'default': 'New Jersey'}
10,8474709,https://assets.nhle.com/mugs/nhl/20232024/NYI/8474709.png,{'default': 'Matt'},{'default': 'Martin'},17.0,L,L,75,215,191,98,1989-05-08,{'default': 'Windsor'},CAN,{'default': 'Ontario'}
11,8475754,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475754.png,{'default': 'Brock'},{'default': 'Nelson'},29.0,C,L,76,210,193,95,1991-10-15,{'default': 'Warroad'},USA,{'default': 'Minnesota'}
